Series Name,Series Code,Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
life_expectancy,SP.DYN.LE00.IN,Finland,FIN,68.819756097561,68.8441463414634,68.5778048780488,69.0126829268293,69.2209756097561,68.9778048780488,69.4770731707317,69.6665853658537,69.6163414634146,69.5034146341464,70.179512195122,70.0175609756098,70.7073170731707,71.2236585365854,71.1348780487805,71.6736585365854,71.8129268292683,72.350243902439,72.8970731707317,73.1553658536586,73.44,73.7465853658537,74.2980487804878,74.2009756097561,74.5190243902439,74.2229268292683,74.56,74.5919512195122,74.5770731707317,74.7921951219512,74.8131707317073,75.2275609756098,75.4553658536585,75.7051219512195,76.3956097560976,76.409512195122,76.6934146341464,76.8785365853659,77.0907317073171,77.2912195121951,77.4658536585366,77.9658536585366,78.119512195122,78.3682926829268,78.7146341463415,78.8170731707317,79.2146341463415,79.2634146341464,79.5682926829268,79.719512195122,79.8707317073171,80.4707317073171,80.6268292682927,80.9756097560976,81.1804878048781,81.4804878048781,81.4292682926829,81.6317073170732,81.7341463414634,81.9829268292683,82.1317073170732,
life_expectancy,SP.DYN.LE00.IN,Germany,DEU,69.0640731707317,69.6448780487805,69.7992195121951,69.9140731707317,70.4355609756098,70.4103658536585,70.5215853658537,70.7317317073171,70.3784634146342,70.2288048780488,70.4471951219512,70.676756097561,70.9067073170732,71.1128048780488,71.4189268292683,71.259243902439,71.7122195121951,72.3073170731707,72.2904146341464,72.6301707317073,72.8003170731707,73.0402195121951,73.3331463414634,73.6221463414634,74.0722926829268,74.1890975609756,74.3968292682927,74.8070243902439,74.9987317073171,75.1915365853659,75.0856341463415,75.319512195122,75.819512195122,75.8707317073171,76.2707317073171,76.4219512195122,76.6731707317073,77.0731707317073,77.4756097560976,77.7268292682927,77.9268292682927,78.3292682926829,78.2292682926829,78.3804878048781,78.6804878048781,78.9317073170732,79.1317073170732,79.5341463414634,79.7365853658537,79.8365853658537,79.9878048780488,80.4365853658537,80.5390243902439,80.490243902439,81.090243902439,80.6414634146341,80.990243902439,80.9926829268293,80.8926829268293,81.2926829268293,80.9414634146342,
life_expectancy,SP.DYN.LE00.IN,Greece,GRC,69.3,70.3158536585366,70.2549756097561,70.6105365853659,70.5693902439025,71.4283170731707,71.7527073170732,71.2987804878049,71.4301951219512,72.0043414634146,72.7708048780488,73.0095609756098,72.7826829268293,72.9819756097561,73.4155853658537,73.3763658536586,73.634,73.6708048780488,74.358756097561,74.6210731707317,74.5462682926829,74.9574390243902,75.2505365853659,75.5177317073171,75.7743902439024,76.0829024390244,76.4826585365854,76.2798536585366,76.980756097561,76.6878048780488,76.9390243902439,77.1365853658537,77.3829268292683,77.390243902439,77.6390243902439,77.5853658536585,77.6853658536585,78.1365853658537,77.8390243902439,77.9878048780488,77.8878048780488,78.3878048780488,78.6414634146341,78.8414634146341,79.0390243902439,79.2390243902439,79.4390243902439,79.4390243902439,79.9390243902439,80.1878048780488,80.3878048780488,80.7317073170732,80.6341463414634,81.2853658536585,81.3853658536585,81.0365853658537,81.3878048780488,81.2878048780488,81.7878048780488,81.6390243902439,81.0878048780488,
life_expectancy,SP.DYN.LE00.IN,France,FRA,69.8682926829268,70.1170731707317,70.3146341463415,70.5146341463415,70.6634146341463,70.8121951219512,70.9609756097561,71.1609756097561,71.309756097561,71.4585365853659,71.6585365853659,71.9073170731707,72.1073170731707,72.3560975609756,72.6048780487805,72.8536585365854,73.1024390243903,73.3512195121951,73.6024390243903,73.8512195121951,74.0512195121951,74.3,74.5,74.8,75,75.3,75.6,75.8,76.1,76.3487804878049,76.6,76.8487804878049,77.1,77.3,77.6487804878049,77.7512195121951,77.9536585365854,78.3048780487805,78.6048780487805,78.7560975609756,79.0560975609756,79.1585365853659,79.2609756097561,79.1146341463415,80.1634146341463,80.1634146341463,80.8121951219512,81.1121951219512,81.2146341463415,81.4146341463415,81.6634146341463,82.1146341463415,81.9682926829268,82.219512195122,82.719512195122,82.3219512195122,82.5731707317073,82.5756097560976,82.6756097560976,82.8268292682927,82.1756097560976,
life_expectancy,SP.DYN.LE00.IN,Iceland,ISL,73.7620487804878,73.5034146341464,73.7219512195122,73.0429268292683,73.5417073170732,73.8687804878049,73.3004878048781,73.7831707317073,74.0058536585366,73.7763414634147,73.9339024390244,73.5704878048781,74.4558536585366,74.4509756097561,74.5117073170732,75.5787804878049,76.9721951219512,76.3736585365854,76.6492682926829,76.7731707317073,76.8465853658537,76.5214634146341,77.0378048780488,76.8456097560976,77.5765853658537,77.6024390243903,77.9907317073171,77.3390243902439,77.0829268292683,78.1409756097561,78.0363414634146,77.9919512195122,78.760243902439,78.9346341463415,79.2470731707317,77.9843902439024,78.7778048780488,78.8853658536585,79.6024390243903,79.3512195121951,79.6536585365854,80.690243902439,80.5024390243903,80.9634146341464,80.9975609756098,81.5024390243902,81.1585365853659,81.4536585365854,81.609756097561,81.7512195121951,81.8975609756097,82.3585365853659,82.9170731707317,82.0609756097561,82.8609756097561,82.4682926829268,82.2048780487805,82.6609756097561,82.8609756097561,83.1634146341463,83.0658536585366,
life_expectancy,SP.DYN.LE00.IN,Hungary,HUN,68.0031707317073,68.9360975609756,67.8658536585366,68.8741463414634,69.3809756097561,69.0712195121951,69.8224390243902,69.4070731707317,69.230243902439,69.3146341463415,69.1646341463415,69.0524390243903,69.6646341463415,69.5180487804878,69.2480487804878,69.29,69.5731707317073,69.8480487804878,69.3939024390244,69.6153658536585,69.0617073170732,69.1392682926829,69.3578048780488,68.9736585365854,69.0258536585366,68.9721951219512,69.1734146341463,69.6512195121951,70.0234146341463,69.4617073170732,69.3156097560976,69.3770731707317,69.1170731707317,69.1012195121951,69.469756097561,69.7917073170732,70.3287804878049,70.7024390243902,70.5578048780488,70.6770731707317,71.2463414634146,72.2487804878049,72.3487804878049,72.3,72.6487804878049,72.6487804878049,73.0975609756098,73.1512195121951,73.7024390243903,73.9048780487805,74.2073170731707,74.8585365853659,75.0634146341463,75.5658536585366,75.7634146341463,75.5682926829269,76.0634146341464,75.8170731707317,76.0658536585366,76.3195121951219,75.6170731707317,
life_expectancy,SP.DYN.LE00.IN,Ireland,IRL,70.1942682926829,69.6782926829268,69.9910487804878,70.2300975609756,70.4899268292683,70.695,70.2169512195122,71.2453658536585,70.941,70.8528292682927,70.9015609756098,71.6758536585366,71.021756097561,71.2399756097561,71.1755609756098,71.7530487804878,71.8566097560976,71.9973902439024,71.9963170731707,72.2680243902439,72.5954146341464,72.9517804878049,73.2090487804878,73.2400975609756,73.6637317073171,73.6219024390244,73.6655365853659,74.4323902439024,74.4394146341463,74.4552195121951,74.8460731707317,75.025,75.4150975609756,75.2921951219512,75.7871219512195,75.4698048780488,75.8317073170732,75.9853658536585,76.1804878048781,76.0829268292683,76.5365853658537,77.1341463414634,77.6341463414634,78.1390243902439,78.5390243902439,78.9439024390244,79.2414634146342,79.6414634146341,80.0951219512195,80.190243902439,80.7439024390244,80.7463414634146,80.8463414634146,80.9487804878049,81.3487804878049,81.4536585365854,81.6536585365854,82.1560975609756,82.2048780487805,82.7024390243903,82.2048780487805,
life_expectancy,SP.DYN.LE00.IN,Italy,ITA,69.1239024390244,69.760243902439,69.149756097561,69.2480487804878,70.3117073170732,70.1717073170732,70.9260975609756,70.9565853658537,70.78,70.8119512195122,71.5587804878049,71.8068292682927,72.0753658536586,72.0263414634146,72.7343902439025,72.6473170731708,72.9919512195122,73.3646341463415,73.6931707317073,74.0026829268293,73.9431707317073,74.3539024390244,74.8146341463415,74.640243902439,75.389512195122,75.4707317073171,75.7707317073171,76.219512195122,76.3707317073171,76.819512195122,76.9707317073171,77.0195121951219,77.419512195122,77.7219512195122,77.9219512195122,78.1707317073171,78.5219512195122,78.8243902439024,78.9756097560976,79.4243902439024,79.7780487804878,80.1268292682927,80.2292682926829,79.9829268292683,80.7804878048781,80.7829268292683,81.2829268292683,81.4341463414634,81.4853658536585,81.6365853658537,82.0365853658537,82.1878048780488,82.2390243902439,82.690243902439,83.090243902439,82.5439024390244,83.2439024390244,82.9463414634147,83.3463414634146,83.4975609756098,82.3439024390244,
life_expectancy,SP.DYN.LE00.IN,Latvia,LVA,69.7868292682927,70.0324390243903,69.430487804878,69.8290243902439,71.0280487804878,70.7265853658537,70.7073170731707,70.3939024390244,70.0429268292683,69.7968292682927,69.8353658536586,70.1646341463415,69.8787804878049,69.8134146341464,69.7409756097561,68.9253658536585,69.0478048780488,69.1046341463415,68.9878048780488,68.4956097560976,68.8085365853659,68.7863414634146,69.3282926829268,69.1190243902439,69.1629268292683,69.2914634146342,70.6224390243903,70.6929268292683,70.6153658536585,70.1553658536586,69.2731707317073,69.0324390243903,68.3960975609756,66.7226829268293,65.6643902439025,66.3912195121951,68.7765853658537,69.3492682926829,69.0121951219512,69.7429268292683,70.3146341463415,70.7609756097561,70.9609756097561,71.2658536585366,72.0268292682927,71.3560975609756,70.8658536585366,71.019512195122,72.419512195122,73.0804878048781,73.4829268292683,73.5756097560976,73.7780487804878,73.9829268292683,74.1243902439024,74.4804878048781,74.580487804878,74.6292682926829,74.7829268292683,75.3878048780488,75.3878048780488,
life_expectancy,SP.DYN.LE00.IN,Lithuania,LTU,69.8473170731707,70.1026829268293,69.0953658536585,70.2043902439024,71.5090243902439,71.3251219512195,71.520243902439,71.6039024390244,71.3136585365854,70.9285365853659,70.8043902439024,71.7353658536585,71.0246341463415,71.3321951219512,71.2441463414634,70.8673170731707,70.9580487804878,70.809512195122,70.6046341463415,70.4821951219512,70.4821951219512,70.4607317073171,70.8368292682927,70.7778048780488,70.32,70.5012195121951,72.0807317073171,71.9346341463415,71.7621951219512,71.4253658536585,71.1607317073171,70.3641463414634,70.2343902439025,68.9104878048781,68.530243902439,69.0063414634147,70.1080487804878,70.9090243902439,71.219512195122,71.5707317073171,72.0195121951219,71.6585365853659,71.7609756097561,72.0609756097561,71.9609756097561,71.2536585365854,71.0560975609756,70.9,71.8121951219512,72.9146341463415,73.2682926829268,73.5634146341464,73.8634146341464,73.9146341463415,74.5170731707317,74.3219512195122,74.6707317073171,75.4804878048781,75.6804878048781,76.2829268292683,74.9292682926829,
life_expectancy,SP.DYN.LE00.IN,Malta,MLT,68.2142926829268,68.0136097560976,68.3859268292683,67.8719512195122,68.7980487804878,68.4015609756098,68.634512195122,69.0097804878049,69.6604390243902,68.8092195121951,69.0655609756098,69.2225365853659,70.7243902439024,70.4687073170732,71.5136341463415,71.5316341463415,71.4693414634147,71.6942195121951,71.7854146341463,71.8942682926829,72.039,72.5352195121951,70.8298048780488,72.5209268292683,72.8789756097561,73.0636829268293,73.6232195121951,74.506243902439,74.7100731707317,75.3041219512195,75.8799756097561,75.3554634146342,75.2771219512195,76.5993414634146,76.4998536585366,77.290243902439,77.3414634146342,77.7390243902439,77.5878048780488,77.5,78.3487804878049,78.8439024390244,78.7390243902439,78.5463414634146,79.2536585365854,79.3,79.4390243902439,79.7926829268293,79.6365853658537,80.2414634146342,81.3975609756098,80.7463414634146,80.7463414634146,81.7463414634146,82.0463414634146,81.8975609756097,82.4536585365854,82.3463414634146,82.4487804878049,82.8585365853659,82.6536585365854,
life_expectancy,SP.DYN.LE00.IN,Moldova,MDA,61.074,61.446,61.922,62.355,62.81,63.152,63.392,63.606,63.745,63.873,63.885,63.799,63.949,64.163,64.211,64.348,64.496,64.506,64.523,64.807,65.173,65.613,66.179,65.684,65.68,65.688,67.635,68.121,68.159,68.673,68.067,66.977,66.96,66.543,65.07,65.099,64.241,65.172,65.505,65.561,66.417,66.787,66.938,67.419,67.861,68.169,68.479,68.947,69.394,69.573,69.357,69.192,69.143,69.099,69.031,69.24,69.917,70.516,70.492,70.935,70.166,
life_expectancy,SP.DYN.LE00.IN,Montenegro,MNE,64.8736097560976,65.4191219512195,65.8979756097561,66.8162195121951,67.1505365853659,67.9873658536585,68.8546829268293,68.8679756097561,69.2376829268293,69.0066097560976,69.0921951219512,69.5301707317073,70.3741951219512,70.5930731707317,71.220756097561,71.174243902439,71.5699512195122,71.3515365853658,71.1449268292683,70.4828292682927,71.6091219512195,71.2397804878049,71.1811463414634,71.1316829268293,72.7682682926829,73.8543658536585,74.2454634146342,75.0944146341464,76.2375365853659,75.5379024390244,75.5668780487805,75.6826097560976,74.3653658536585,74.6332926829268,73.2455365853659,74.109,73.4630243902439,73.4790731707317,73.3142195121951,72.640756097561,73.8184878048781,74.0694146341464,73.9064878048781,73.9317317073171,74.5639512195122,73.9829268292683,73.8390243902439,74.3390243902439,75.1365853658537,75.1439024390244,75.990243902439,75.9829268292683,76.2,76.490243902439,76.4414634146341,76.4487804878049,76.4414634146341,76.4853658536585,76.8414634146342,76.6829268292683,75.9317073170732,
life_expectancy,SP.DYN.LE00.IN,Netherlands,NLD,73.3926829268293,73.6526829268293,73.3239024390244,73.3370731707317,73.7041463414634,73.5687804878049,73.5129268292683,73.8041463414634,73.6126829268293,73.539512195122,73.5856097560976,73.809512195122,73.7270731707317,74.1439024390244,74.5368292682927,74.4987804878049,74.6470731707317,75.2214634146342,75.1451219512195,75.6060975609756,75.7431707317073,75.9343902439025,75.9885365853659,76.1641463414634,76.2331707317073,76.2846341463415,76.2704878048781,76.7051219512195,76.890243902439,76.7341463414634,76.8780487804878,77,77.2170731707317,76.9165853658537,77.3751219512195,77.4046341463415,77.4356097560976,77.7943902439024,77.8829268292683,77.8365853658537,77.9878048780488,78.190243902439,78.2926829268293,78.4926829268293,79.0951219512195,79.3463414634146,79.6975609756098,80.0975609756098,80.2512195121951,80.5487804878049,80.7024390243902,81.2048780487805,81.1048780487805,81.3048780487805,81.7073170731707,81.509756097561,81.5609756097561,81.7609756097561,81.8121951219512,82.1121951219512,81.409756097561,
life_expectancy,SP.DYN.LE00.IN,Norway,NOR,73.549756097561,73.5504878048781,73.4480487804878,73.0775609756098,73.5958536585366,73.7231707317073,73.9953658536585,74.0665853658537,73.9419512195122,73.6634146341463,74.0880487804878,74.1792682926829,74.3446341463415,74.4421951219512,74.7536585365854,74.8175609756098,75.039512195122,75.3868292682927,75.4185365853659,75.4139024390244,75.6717073170732,75.8690243902439,76.0109756097561,76.0668292682927,76.2243902439024,75.9168292682927,76.2412195121951,76.0817073170732,76.2204878048781,76.500487804878,76.5373170731707,76.9807317073171,77.1843902439025,77.1517073170732,77.689756097561,77.7365853658537,78.1504878048781,78.1426829268293,78.3292682926829,78.2829268292683,78.6341463414634,78.7853658536585,78.9878048780488,79.390243902439,79.8414634146342,80.0414634146342,80.3439024390244,80.3951219512195,80.5926829268293,80.7951219512195,80.9975609756098,81.2951219512195,81.4512195121951,81.7512195121951,82.1,82.3048780487805,82.4073170731707,82.609756097561,82.7585365853659,82.9585365853659,83.209756097561,
life_expectancy,SP.DYN.LE00.IN,Portugal,PRT,64.0074634146342,62.666512195122,64.1810243902439,64.7883902439024,64.9833902439024,65.9604634146341,65.4876585365854,66.3340731707317,66.6781951219512,66.2781707317073,67.0731707317073,66.7707317073171,68.3243902439024,67.5243902439024,68.019512195122,68.309756097561,68.8609756097561,70.0121951219512,70.3170731707317,71.1682926829268,71.2146341463415,71.6146341463415,72.4146341463415,72.2658536585366,72.5146341463415,72.8146341463415,73.2658536585366,73.6658536585366,73.7146341463415,74.2658536585366,73.9658536585366,74.0146341463415,74.3121951219512,74.5121951219512,74.9146341463415,75.3121951219512,75.2609756097561,75.4121951219512,75.7121951219512,75.9634146341463,76.3146341463415,76.8146341463415,77.0658536585366,77.219512195122,77.6707317073171,78.0707317073171,78.419512195122,78.3219512195122,78.5243902439025,78.7268292682927,79.0268292682927,80.4707317073171,80.3731707317073,80.7219512195122,81.1219512195122,81.1243902439025,81.1243902439025,81.4243902439025,81.3243902439024,81.6756097560976,80.9756097560976,
life_expectancy,SP.DYN.LE00.IN,Poland,POL,67.6804878048781,67.7780487804878,67.4268292682927,68.3756097560976,68.6292682926829,69.4292682926829,69.8268292682927,69.4243902439024,70.219512195122,69.719512195122,69.8682926829268,69.6121951219512,70.6658536585366,70.6634146341463,71.1170731707317,70.5609756097561,70.6560975609756,70.4024390243902,70.3512195121951,70.7512195121951,70.0975609756098,71.0512195121951,71.1024390243903,71,70.8,70.5487804878049,70.8487804878049,70.8975609756098,71.3317073170732,71.0439024390244,70.890243902439,70.5878048780488,71.090243902439,71.5951219512195,71.6951219512195,71.8926829268293,72.2463414634146,72.6463414634146,72.9975609756098,73.0439024390244,73.7487804878049,74.2,74.4975609756098,74.5975609756098,74.8463414634146,74.9951219512195,75.1439024390244,75.2439024390244,75.5439024390244,75.6951219512195,76.2463414634146,76.6951219512195,76.7463414634146,77,77.6024390243903,77.4512195121951,77.8512195121951,77.7536585365854,77.6024390243903,77.9048780487805,76.6,
life_expectancy,SP.DYN.LE00.IN,Romania,ROU,65.8605365853659,65.8771463414634,65.2556585365854,67.0717073170732,67.8451219512195,67.7072682926829,68.8976585365854,67.5159512195122,67.5603658536585,66.6920731707317,67.4824146341464,68.5041463414634,68.470243902439,69.0056097560976,69.499756097561,69.6139024390244,69.6987804878049,69.7419512195122,69.4804878048781,69.1531707317073,69.0909756097561,69.3682926829268,69.5317073170732,69.7263414634147,69.6587804878049,69.7068292682927,69.4963414634146,69.2268292682927,69.3880487804878,69.5307317073171,69.7412195121951,69.7843902439024,69.7843902439024,69.5634146341464,69.509756097561,69.4560975609756,69.1048780487805,69.0048780487805,69.8073170731708,70.5121951219512,71.1634146341463,71.1609756097561,71.009756097561,71.309756097561,71.5609756097561,71.9121951219512,72.1634146341463,72.5658536585366,72.5658536585366,73.309756097561,73.4585365853659,74.409756097561,74.4121951219512,75.0634146341463,74.909756097561,74.9121951219512,75.209756097561,75.309756097561,75.3585365853659,75.6073170731707,74.3536585365854,
